,ID,Text,class
12095,35101, @ TejYadav14 @ RahulGandhi Are pagale ab rulayega kya 9 fail hai per vo tere barabar bhi knowledge nahi hai or tu us … https // t co / m6dU3DpK43,negative
12096,35107, @ samirkapoor1971 @ umangmisra Hum khud ko tassalli dete h ki Liverpool 14 saal bad UCL jeeta h . Humlog 10 saal pehle … https // t . co / kWpacNU4t0,neutral
12097,35113, @ GautamGambhir Sir aapka post Gusse se bhara h aapko sanyam or shabdon me shaleenta lani hogi ... Modi ji ke saath h … https // t . co / 8v0NAHYQIE,neutral
12098,35114, Keep a close watch Congress said Debates me nahi aayenge Also Warned Media debates me Bulana bhi nahi for 1 month … https // t co / Sr0Ejrc0PV,neutral
12099,35116, @ PiyushGoyal sir 22654 train no . nijamuddin express s / f me khane pene ki aur bache ke milk ki vivastha Ni h kripa ka … https // t . co / NG02tBkJvj,positive
12100,35121, @ its _ revengers Abeyyy hnnn .... saale khud se ki h ... lakin followers pe dhyaan nhi diya ... round about 1600 bola 😪😪,neutral
12101,35122, Main tere baad mein aaya kya https // t co / SNGMd5DukP,neutral
12102,35123, @ Zshnmjd @ Meshesid Dr sahb se confirm kr lo k wo pehly jhoot bol rhy thy ya bad me,neutral
12103,35124, Finally jab apka Nikkah apke Crush sy hojae https // tco / AV619JpxV6,positive
12104,35130, @ Rajesh _ Satpute @ CNBC _ Awaaz @ hemant _ ghai @ AEHarshada @ pandyapradeep @ sensexbaba Sir Can u tweet it when u recommend As we r in office,neutral
12105,35140, Lekin farq ye hai arabs k pass tail hai jise wo bech kr khud ko chalate hain or khi jo sirf akela baap bun kr baki … https // t . co / szRhCVtyrK,neutral
12106,35141, @ SushmaSwaraj Chowkidar kyun nhi likhte ho apne naam ke sath .... kya election tak hi likhna tha .... Nation wants to know,positive
12107,35143, RT @ ExSiddiqui @ cp4bhai @ MLArajeshSP Ek ye bechara Brahman swasthy karno se joojh Raha aur Modi Ji ise Minister banake marenge Parrikar Ja …,negative
12108,35144, @ apurba _ official @ apurba _ official bhaiya u r looking khub sundoor 😊 love from kolkata bhaiya 😄,neutral
12109,35146, @ 2Sunochanda @ farhan _ saeed @ iiqraaziz Baat sirf romance ki nahi hai baat samajhne ki hai aapas ki understanding k … https // t . co / vIzxCj02QL,neutral
12110,35150, @ LambaAlka yr fake news late kha se ho whatapp university ki shuruwat apne hi ki thi,negative
12111,35160, RT @ HumorDevta Doston ko hotspot dene ke baad .. https // t . co / Ax0FF3SBh7,neutral
12112,35161, RT @ JunaidkhanREAL Good luck team Pakistan . Hopefully we can start off with a win inshallah . # PakvWI @ TheRealPCB # PakistanZindabad # Pakist …,positive
12113,35175, Lo g world cup ka pehla match shuru ho gaya kal hai shaheen vs kali andhi ho ha ha ha Meri sab se fav team Pak hai … https // t co / i3Sn6X0rnQ,neutral
12114,35193, @ DrSMFanClub Doc thats why pak army make it public that no one will be free anjam yai hona hey en sab ka ...... BADM … https // t . co / 6HGxND0PWw,positive
12115,35196, @ askmenfess Happy sweet seventeen nder 🎉🎉❤ Moga makin dewasa yaaaaa . Salam sayangg ❤,positive
12116,35198, Drugs k sath pakra gya hy kia 🤣🙏 https // t . co / QtnHaX9k4X,neutral
12117,35199, @ sambitswaraj Rajya sabha se apko mauka milna chahiye ..... good thinkers are always required at such places,positive
12118,35202, RT @ batoolzquotes My father's favourite words if any of us fails in something Girtay hein shehsawaar hi maidaan-e-jang mein ! Really …,positive
12119,35207, RT @ Hassan27011878 @ Arzookazmi30 FBR walon say corrupt koi nh . My job requires direct interaction with HNIs and UNHIs . Jo log filer ho bhi …,positive
12120,35209, @ Anastaciuss @ Vyas86Manish @ shahnaveid Suwar teri ma chod ke leke aayenge ise bhi tnsn mt le . Tum bhikariyo ki auka … https // t . co / W2nsRDljO8,negative
12121,35219, Ye data elections ke pahle kyun nahi aaya Khair jo bhi ho stithi badi gambhir hai .. Dhyaan dijiye __ @ narendramodi … https // t . co / spCrDUef29,neutral
12122,35224, @ Purani _ Delhi @ ImKamalTiwari Nahi bhai national president kaa kaam us se accha koi nahi sambhaal payega bjp mein fi … https // t . co / chKd8eDJkb,positive
12123,35225, @ LeenaMistrynjcp M bhi woman hi hu for ur kind information .😄 Aur decently answer kiya hota toh mujhe itna kuch na k … https // t . co / BoBstdEKHA,neutral
12124,35228, @ BBCHindi @ abhisar _ sharma @ abhisarji # govt to 5sal to sirf # jumla diya hum e ... Ye # bjp # sarkar # jumle K siwa aur k … https // t . co / 1gLTD5bl6a,neutral
12125,35231, @ theflyingnemo @ Punofgod 7 year old ?. Yaha 19 ka ho gaya to bhi papa bike Nahi chalane dete kehete gir jayega .,negative
12126,35232, RT @ Rabindraswati @ MODIfiedVikas @ Jugnispeaks It is time some sort of law is brought about fake journalism THEY ARE SPREADING TERRIBLE POI …,negative
12127,35237, RT @ AnilKapoor Celebrating one year of friendship ! And the Veeres for life ! # OneYearOfVeereDiWedding @ sonamakapoor # KareenaKapoorKhan @ Re …,neutral
12128,35238, @ peaceforchange We r wd uh sir .... No matter whatever the difficulties in the way .... We can face em .... Pakistan zindabaad ❤️❤️,positive
12129,35242, @ ANI Dekho bhaiyo iss Ka muh Kaisa tota ban gya . Ye bhut chandal h . Lakho ki jindgi kharab ki h . Ye Apne bhatije … https // t . co / olAibDyDli,neutral
12130,35245, Nothing beats Roti with chatni and makhni along with lassi in this heat ! # desi,positive
12131,35248, @ asha _ shahid Dua to everyone yar .. kehne ki b zarurat nahi 😊😊 .. but kuch special person k lye special si dua b hoti haina 😉,positive
12132,35252, Superb present scenario ko darshata hai https // t co / Nvs6Uk2PGu,positive
12133,35253, https // t co / ev0gVUKxXq JCB dekho https // t co / 3DDjp0fjyI,neutral
12134,35257, @ secular _ arrow Shukla is using fake dp of a BJP member Jain . Jab Banda he fake Hai to aur Kya umeed karoge,negative
12135,35261, Bc review dekh kr Ek minute ke lyie Dill bahir agya # PakvsEng # cwc19 # CricketWorldCup19 # uncle _ majbooorr,neutral
12136,35262, @_ YogendraYadav Janab hadh ho gayi a 40+ failure who is still studying n hadn't done anything not even paid his ta … https // t . co / xXiUK3cBbe,neutral
12137,35264, @ arsched gud news ab eis ko treason ki saza milni chahye ager en jaisaon ko chor diya gya to ye mulk dushmana … https // t co / mWzWmkQw9t,negative
12138,35265, @ kamaalrkhan Bhai Ajay didn ’ t have good last few movies point taken @ akshaykumar is doing great with continuous … https // t . co / FmGlUqdNsb,positive
12139,35274, @ LeenaBaig 😅😅 Is saal do bar phone gom gaya hain I can feel you better than you feel yourself,neutral
12140,35275, RT @ amitanatverlal Hello new month . Be good and give us lots of JUNoon .,positive
12141,35285, RT @ soopagaz I ’ m 49 I doubt very much or at all on the day of my 51st birthday I ’ ll wake up and say “ wooo-hooo it ’ s my birthday and I ’…,neutral
12142,35288, @ daminisharma125 happy birthdayyyyy damssss 😍 wish you all the happinesss in the world 😍 kush rehna hameshaa !,positive
12143,35295, @ Okay _ Bye ___ Cool 😂💋 Good aisa clarity reh na chahiye life mein,positive
12144,35297, @ CoruscaKhaya Khaya we know what ur wish is you're sooooo anti-CR and it can only be driven by one thing only the big T word,positive
12145,35298, RT @ ColinMurray Just had THE BEST HOUR OF MY LIFE DJing in the Liverpool fan park . I ’ m on the floor after that . ❤️ @ LFC # YNWA https // t …,positive
12146,35299, @ vantesartist EEEE HES HERE FOR YOU TO LIGHTEN HIS ARTIST ’ S DAY HEHEHEHE WE LOVE YOU SO MUCH https // t . co / JDIHXTtL5F,positive
12147,35302, @ faryzai Haaye i love traveling gonna meet my Pukhtoon brothers on the other side of border,positive
12148,35303, @ apugcp24goa Teri tweet dekhke yabir fans yahi kahege ke adiza fan hain iss liye yabie scean na ho iss liye vo shre … https // t . co / vrs0BQL7EV,neutral
12149,35304, @ hayahz I think the ACJU is providing this service free for women and they should have an app too imagine all the d … https // t co / h2OjujKuXD,neutral
12150,35305, se uski EMI nhi de pa rha he kripaya toll ko nyaysangat banaiye varna bhot saari young lives khatam ho jaayegi jo … https // t . co / rJQqBrqkgV,positive
12151,35306, RT @ hafsayy _ 72 Ap k liye jo bhi kahun km hai 🙈 Thanks for always be there in my hardships ... ❤ you better know how to deal my mood s …,neutral
12152,35315, hi schoolmate once palang kita nag-bonding ( sa baybay ) hmmmm nice ka man updon ka nice simo personality mayad ka … https // t . co / ooR1KtoL00,neutral
12153,35319, RT @ Sm4bjp @ sardesairajdeep Some media walas think they are master of all trades . But actually they are jack of none 😀😀😀😀 Rajdeep talki …,neutral
12154,35320, @ Playing11Team11 @ Dream11 _ FCG wale ko chhod kar ye dono ka predict ekdam right hota hai,neutral
12155,35324, @ ALANMYERSMEDIA Great interview with Moyes really enjoyed the episode once again Al 👍 Mikel madar alright la ! Pa … https // t co / arXCVVd69i,positive
12156,35327, @ dibang Ye jitni bhi baate aapne likhi hain .. Chunav me Ek ka bhi jikr kisi party ne majbooti se nhi kiya .. Ye hama … https // t . co / eL7ji6BK4f,neutral
12157,35331, @ Squirrel _ Soul @ Mini _ lama _ 2 @ dodo Kasauti zindagi ki 😵😱😭 kabhi nahi koi saas bahu serial nahi dekhti main kabhi nahi dekha,neutral
12158,35332, RT @ Shrivastav _ Ji __ @ TimesNow @ poonam _ burde @ iSamiakapoor Board ke exam mein fail hone pe apni mummy ka reaction socho itne pe to meri mu …,neutral
12159,35335, @ SushilSinghMP @ BJP4India Is bar bhi hmlog phir se aapko hi vote kiye hso is br himlog ki upchha nhi kijiyga sir,positive
12160,35337, Lag raha hai Papu Gandu chor hai par mohar lag gai hai ki uska baap bhi chor tha https // t co / cd2FB8DGJ0,negative
12161,35338, @ RakeshS90711255 @ ShobhaP40526303 @ Amarpal86140860 @ Lokesh19446817 @ PramodWadekar12 Yes correct ...... 😊😊😊 bhai ek hi … https // t . co / Q0CBqaXsJq,positive
12162,35343, @ gkldh @ News18India @ samajwadiparty @ BJP4India Pragna thakur ko Congress ne fake case create banake fasaya tha isas … https // t . co / Fyo5X7t8XQ,neutral
12163,35344, @ MadhuMishra _ @ narendramodi @ rajnathsingh @ nitin _ gadkari @ nstomar @ PMOIndia @ AmitShah @ BJP4India Great SABKA SATH … https // t . co / KQAhylsbEu,positive
12164,35350, @ ashutosh83B Modi ka gungaan hota h kyuki unhone aise kaam kie h aap itne kyu jalte h Modi ji se jara iska bhi khu … https // t . co / aIRHzo07LS,positive
12165,35357, Hum Ko Kis Ke Ghum Ne Mara Ye Kahani Phir Sahi – Manjari - Courtesy MediaOne https // t . co / PrmElQNXjk,neutral
12166,35360, @ lotmeemaw @ 5avannaa Haven ’ t tried the glosses but I ’ ve heard good things . I will say I don ’ t love the balm dotcom … https // t . co / Z1zEJDg8y3,positive
12167,35368, My advice to the Pakistan team today is what O Ye ki paain Yakee lagai hai Ja kr pakory bechh # CricketWorldCup2019 # PAKvWI # WC19,positive
12168,35372, @ kunalkamra88 @ abhisar _ sharma @ Swamy39 Par aapke hath me ghanta hai to jada gyan mat pelo bs hilaate raho ..,negative
12169,35381, @ geetv79 @ RahulGandhi Rahul ki chatukaar Geeta ji . Ab koi aap logo ka backwas nahi sunega,positive
12170,35389, @ LizReedPAH you are beautiful looking very beautiful i want to friends ship with you my name raza bhatti i leve in … https // t . co / a8rnoAdnM9,neutral
12171,35399, @ smlkhn994 @ jigneshmevani80 bhasha ki maryada rakhana tere ko mirchi lagati hai Muslim ki bat nahi boli mevani desd … https // t . co / ODdUxD0OoN,negative
12172,35405, @ ek _ tho 😱 Yeh 5yr se 6yr hotey hi itana badlaav ? Meri clock 😭 Modi ji ka vikas bahut bhaari pad raha !!! Dulhey ka s … https // t co / 35gKzZw9E4,negative
12173,35407, RT @ Sukhjaykumar1 # BeWise _ ChooseRight @ Gurmeetramrahim Good morning guru g Bless us and give us power 2 do more nd more Sewa Simran and …,positive
12174,35409, RT @ SarcasticThakur @ IronicSalt @ only _ bakchodi Uski beti samundar me naha ke namkeen ho gayi ho jaise 😂😂😂,neutral
12175,35421, @ zainabsikander Mast brain hai aapki Einstein pagal hojayenge aapki tweet padhke Out of 100% of those who voted … https // t co / DjB373uE7F,neutral
12176,35422, @ capt _ mishra For second opinion Modi bhakton ka bharosa nahi kya pata vakai me Tumor dalva de 😂🤣😂🤣😂,neutral
12177,35426, @ Shahidmasooddr Walikum Assalam Shahid Bhai wish you to a great day & Happy # Week of # Ramadan ahead with lots of ha … https // t co / Ob6q6HRohi,neutral
12178,35427, @ AnilRajbharbjp - Sir aapse nivadan hai ki hamare phulwaria shivpur block varanasi mai pani ki bahut samasaya ho ga … https // t . co / e15b8SbXk4,neutral
12179,35431, @ PrinceMateenk @ fea7731 muqadma nahi chalna chaye ais ka sedha encounter krna chaye taky dobara koi jurat na kry army pay bhonkny ki,negative
12180,35432, @ sherryontopp CM banne ka khwab chodo . Tum so called Gandhi parivaar ke talwe chato . U lost a lot of respect from so many people .,negative
12181,35433, Allah ho Akbar verses Jai Sri Ram is what @ MamataOfficial is competing with . Mamta Bibi is comfortable chanting All … https // t . co / wbCtE9OPYQ,neutral
12182,35436, @ RoflMast @ anjanaomkashyap @ anjanaomkashyap bhakt He 5 Saal Main Kabhi bhi Nahi boli Sarkar ke virudh Aur nahi Ink … https // t co / QrCVypU9yt,neutral
12183,35437, @ BCCI Glad to see Thala @ msdhoni . Faad do .. India 👏👏💪,neutral
12184,35442, RT @ IM _ Meeru ⠀ ⠀ As Salam o Alikum Life is a journey From Allah to Allah …,positive
12185,35443, @ TheRealPCB Madarchod tmlog sale malik ko kyun nahi khilaye .. bosdiwala sarfaraz ko hi bahar nikalo ... Madharchod wo … https // t . co / wBGxv820ge,negative
12186,35444, @ thetribunechd @ arjunrammeghwal @ santoshgangwar @ anshumalini3 Arjun Ram Ji .... Mere Ganv BAJJU ne aapki jeet k liye … https // t . co / sQIruHW1gF,positive
12187,35448, @ MamtaParmar19 @ ipshitantora @ ABHI _ 1610 _ @ Pratyush _ Raj _ @ anshul _ 73 _ @ SameKruti @ albelaindian @ 45rohithreddy … https // t . co / VMd5U9Uupu,neutral
12188,35453, @ SofJalil @ Ibn _ Adam12 @ saada _ gul Not agreed ! Ye girgit se bohat aagay ki manhoos qoum hai ye rang badaltay he nahi … https // t . co / 8ss6X0AbF7,negative
12189,35459, @ narendramodi All the best for new govt . I hope bharat burshdin dugni rat chougni tarki kre,positive
12190,35461, 😂😌 ae ye jo bi fangirl hai thoda km chipke bc https // t . co / fqTL7RmXrW,negative
12191,35463, @ News18India @ AMISHDEVGAN Vipakshi neta apne aage kuchh nahi maante ye to kehte hain 16duni8 ye bhi jante hain galat hai par manenge tab,neutral
12192,35465, @ kunalkamra88 chutiye teri gaand me agg lag giyei na bharwe 😂 modi fir se aa gaya . tu bhukha nehi marega … https // t . co / xMkKQUZ6iT,negative
12193,35466, @ narendramodi dear Modi ji Modi ji humar bokaro city bijili ki kafi samshaya hai aaj mai aap sai bahut angry hu q … https // tco / n6jOvJ2NRJ,negative
12194,35467, @ AbidSherAli Ameen . And thanks alot for tweeting this . Allah har insan ko badalne ka moqa deta hai agar apko kabhi … https // t . co / QKashdlGxm,neutral
12195,35468, @ rssurjewala kahan ho be khujliwala sorry to say that but I m very angry with congress,negative
12196,35472, RT @ faizzanzafar007 Oh my god . The best catch in history of World cricket . Oh Bhains what a catch . # Stokes # ENGSA,positive
12197,35473, @ BruceWayne2019 Hambe Par haryanvi likhni na aave mene Bas thodi samjh ske hu This the best i cud try 😂,neutral
12198,35475, @_ ravidubey Ravi I watched Kudiye Ni and I am so jealous of you . She is so beautiful . Well Stay blessed . Lots of love to you two .❤️,positive
12199,35477, RT @ Tahir ___ views #جمعة_الوداع Ya ALLAH Our Sins Are So Many But Your Mercy Is Limitless Plz Forgive Us You Are The Greatest Forgiver You …,positive
12200,35481, Jitna bada star hoga utne hi jayda charche honge # bharat # SalmanKhan # love u sir kuch jalange aapse lekin pyar … https // t co / P3gjzWwY0R,positive
12201,35483, @ aapkadharam ❤️❤️🙏🙏 Dharam Pa Ji You are pure heart of Gold and a well grounded humble being . My loads of love to y … https // t . co / XbyEdnLXne,positive
12202,35486, RT @ manobiilii @ fashionista _ 004 @ mirrorCracking _ Sjnaa bad Muhammad bkhsha ki Mrna ki jeena,neutral
12203,35487, @ ECKANKAR 26/05/2019 Re Sri Harold Klemp Yes . We are Soul ; and Soul is a spark of divine love Mahanta . -- Rewar … https // t . co / 9NEiEPtwJq,neutral
12204,35491, @ ajitanjum tumhara Anti Modi agenda saf dikhta hai . 1st of all 15lakh ka jhooth failana band karo . PM ne kaha tha k … https // t . co / FjOcVJxAUM,neutral
12205,35493, @ shen _ asman @ DrSMFanClub Unfollow kar mjy bc kesa ghatiya insan hai to tujhy is bat ki bi nae sharm k followers ka … https // t . co / SPAE1PtOJ4,negative
12206,35494, @ ibe _ anie Mjy un se nahi balkay ksi se b nahi mjy srf Allah se umeed hai well leave it maybe jo mai kehna chahun wo … https // t . co / vPg21MkG3k,neutral
12207,35496, @ sanchitabhartiy Ab kya karein Family wale bhi padhte kabhi kabhi 😒 Nahi to hum ye mante hain 😣 https // t co / jIAuLibFob,neutral
12208,35497, Abki bar jalsa or sandar Bahut Bahut subhkamnaye Maniey P . M Modi ji https // t . co / PYDHDSVX9Y,positive
12209,35500, @ febmiro @ rehanshehzad201 @ afkhhan Topi Pehno Pehnao Nahi 5000 Sal Ki Tomhe Bhotto se pehle ka Pata nahi he Bat krt … https // t . co / iwQS7wv3Xo,negative
12210,35514, @ AlinaAdyl @ iabihax @ ali __ ahmed110 @ rizvi _ ima Lajawab wo hotay hai jinke pas lafz nahi hotay .,neutral
12211,35516, @ Adeelsyedx @ iamamirofficial Agr mehnat kr k haar b jaen to dukh nh hoga aur na gussa ayega lekn ye log to inteha k … https // t co / 7egxrT9ALg,positive
